coordinate	CB45_CPT0H.sorted.dedup.bam	CB45_CPT2H.sorted.dedup.bam	CB45_CPT4H.sorted.dedup.bam	CEM_CPT0H.sorted.dedup.bam	CEM_CPT2H.sorted.dedup.bam	CEM_CPT4H.sorted.dedup.bam
chr2:90391361-90391513	5.213506	3.924285	5.129349	8.289474	4.554656	3.490870
chr2:90392185-90392381	5.005776	4.744003	5.620893	4.285714	6.573784	3.436068
chr2:90393152-90393296	3.799791	7.431775	6.826743	5.416667	4.674145	3.401361
chr2:90417911-90418234	3.504877	3.639128	1.941544	2.167182	3.393665	1.642762
chr2:90418522-90418879	2.061202	2.506266	2.136448	2.464986	1.292825	2.743955
chr2:90430452-90430657	1.104464	1.882756	1.653576	1.853659	3.001876	1.493280
chr2:90449183-90449324	1.070521	1.119821	1.081861	0.425532	4.500818	3.473730
chr2:90449486-90450264	2.012902	1.420647	1.699272	1.876607	3.658295	4.433136
chr2:90481640-90482357	8.605037	8.808633	9.077370	9.539749	8.287737	7.087354
chr2:91596735-91597985	3.637736	4.561403	5.016949	3.472000	4.523077	3.820408
chr2:91604724-91605143	4.142838	5.778169	6.350875	4.868735	4.681476	3.993960
chr2:91613685-91613887	3.923034	6.600660	6.964256	5.643564	3.046458	4.142251
chr2:91614391-91614552	5.273643	4.358723	7.158648	4.844720	5.255614	7.605527
chr2:91614631-91614787	6.289308	7.647323	6.736201	7.435897	5.547337	4.709576
chr2:91644880-91645151	2.436817	1.488962	1.813747	3.099631	1.986943	1.807365
chr2:91654265-91654711	1.734495	2.202816	0.912062	1.659193	2.414626	0.640615
chr2:91669025-91669171	2.713880	2.763759	2.786162	4.109589	2.766070	3.214985
chr2:91672115-91672304	1.098133	2.042142	1.165815	2.222222	2.442003	4.643127
chr2:91745231-91745377	2.584647	2.162942	4.991874	4.383562	3.819810	5.731060
chr2:91847553-91848275	4.547118	3.985032	3.427391	4.182826	5.247177	4.381254
chr2:91889697-91889873	0.428816	1.694577	1.059322	0.568182	1.201923	0.463822
chr2:91896574-91896856	1.003613	2.550703	0.721241	0.638298	1.841244	0.940802
chr2:91973452-91973842	1.209482	0.944669	1.434159	1.435897	1.084813	1.936159
chr2:91977625-91977812	1.008980	3.658880	1.631469	0.855615	1.645413	2.182691
chr2:91984407-91984668	2.602472	2.688714	2.402753	2.145594	2.136752	1.720228
chr2:91996097-91996500	0.983192	1.088329	1.093494	0.545906	0.620347	1.519218
chr2:92244214-92244433	1.723098	1.842506	2.940949	2.100457	2.283105	1.304631
chr2:92245136-92245318	2.384408	2.120687	2.607562	3.956044	1.373626	2.803319
chr2:92246568-92246880	2.177068	1.405758	0.651890	1.858974	1.109467	0.915751
chr2:92269063-92269646	19.579922	20.041529	22.734541	20.651802	17.284603	14.877306
chr2:92281256-92281541	55.875538	58.602650	53.345226	58.035088	56.815117	53.347652
chr2:92290047-92291630	74.232117	81.125114	76.769066	75.590660	74.590607	72.389038
chr2:92296041-92298146	36.265854	40.921783	39.252789	37.453682	35.693405	35.920303
chr2:92300700-92300972	49.320198	47.665115	54.710865	46.617645	48.713230	43.592434
chr2:92305574-92306171	76.704277	89.776367	87.215744	79.865997	84.492973	75.513618
chr2:92306725-92307867	82.410866	88.456703	83.395172	87.548164	80.122597	83.741386
chr2:92308458-92308621	90.982750	92.885582	93.584274	86.012260	103.232658	89.645676
chr2:92309462-92309810	90.273262	102.389603	90.785118	89.482758	90.793549	89.784187
chr2:92309969-92310370	69.449020	81.331757	74.221222	68.329178	70.017265	75.423683
chr2:92310566-92310795	88.984100	99.593956	93.183334	91.965065	90.275444	97.317535
chr2:92312529-92313623	65.347870	71.330063	66.278313	67.129799	65.180702	65.253891
chr2:92313781-92314017	85.944992	95.599167	101.838554	86.610168	85.886566	94.085091
chr2:92315331-92316473	90.324821	100.331841	95.253647	94.010513	91.000946	85.117416
chr2:92318037-92318426	57.622349	63.771252	57.775261	62.313622	58.285542	58.811184
chr2:92318637-92319475	65.159630	73.776329	67.513451	71.408112	66.252068	70.697968
chr2:92319818-92320719	70.718063	77.633034	76.054855	75.294113	69.922310	73.569046
chr2:92322491-92322861	62.723099	63.205311	63.307377	62.810810	58.316010	60.562599
chr2:92324072-92325603	76.272758	80.488617	78.767616	79.804047	75.717232	76.860535
chr2:95539840-95540128	2.096436	2.984893	2.412900	1.597222	1.135150	2.621882
chr2:95691637-95691891	3.045610	2.141180	2.202055	1.181102	5.224106	3.374578
chr2:95740427-95740786	5.623588	4.251576	3.446485	3.175487	4.821084	3.240294
chr2:95742463-95742932	2.091966	3.591067	2.493585	3.198294	3.977366	5.656847
chr2:95787191-95788004	2.599271	2.805291	2.439177	1.845018	6.244678	6.652107
chr2:95825256-95825858	2.381997	4.225680	2.646545	2.458472	8.433427	6.780121
chr2:95831021-95831988	2.868237	3.229377	2.453859	2.192348	6.821255	7.787603
chr2:95872901-95873535	2.589132	3.320604	2.860503	2.050473	7.795438	5.890684
chr2:95966252-95966383	2.304479	5.356904	5.692845	3.816794	5.137992	4.517838
chr2:96068092-96068778	3.410529	4.475474	3.162524	2.244898	7.092397	9.430594
chr2:96192114-96193020	2.436586	2.110685	2.076552	1.788080	4.372559	3.333784
chr2:96334436-96335373	3.725257	2.658728	2.134472	1.792956	3.530088	2.613639
chr2:96347964-96348099	1.537386	1.169591	1.381042	3.555555	1.424501	2.267574
chr2:96348252-96348978	2.157077	2.319849	2.427978	1.597796	2.807798	2.333165
chr2:96526514-96526901	0.780069	0.362664	0.919721	1.033592	0.844762	2.162105
chr2:96657274-96658726	4.067259	4.603451	3.198394	2.699725	7.178428	9.487266
chr2:96675804-96676555	3.617818	3.667624	3.723849	3.115846	10.473216	11.984021
chr2:96728744-96729188	3.782084	3.003003	4.046419	2.252252	4.071379	4.136790
chr2:96782305-96783186	1.713319	1.493518	1.846900	1.180477	2.794028	3.706363
chr2:96810707-96811547	4.559748	5.534670	4.499597	4.500000	14.148352	18.270164
chr2:96811933-96812432	4.083639	4.570544	3.668354	5.090180	11.754278	10.715308
chr2:96814290-96814647	8.984726	9.189641	8.071025	4.481792	17.076061	20.579660
chr2:96829522-96830923	3.151388	3.243297	2.226013	2.355460	4.817987	5.812175
chr2:96873854-96874912	5.260905	4.808808	5.094358	3.969754	11.632979	19.771614
chr2:96931270-96932259	5.208234	5.516825	4.455793	4.752275	13.144590	18.138296
chr2:96970889-96971700	4.001582	3.958725	3.615541	2.909988	8.228209	12.934398
chr2:96987215-96987888	3.224088	3.884153	2.594001	1.604755	6.000686	6.974558
chr2:96990840-96991314	2.189316	3.220076	1.823643	2.278481	4.503408	4.391630
chr2:97001287-97002074	4.099638	4.792795	3.359680	2.515883	10.067442	14.417966
chr2:97151802-97151996	1.458860	2.351239	3.407304	0.721649	3.172086	1.683147
chr2:97173878-97174040	3.377591	4.331817	4.184976	4.814815	6.172840	8.692366
chr2:97197853-97198224	1.678279	3.357450	4.385765	1.725067	4.198632	5.335827
chr2:97202235-97203145	4.810284	5.590900	3.613336	3.626374	10.629755	13.971743
chr2:97204452-97205004	3.007930	3.877447	2.579219	3.079710	8.361204	8.096718
chr2:97303640-97304364	2.267278	2.689736	1.966476	1.381216	5.817042	6.201376
chr2:97405462-97406133	4.555296	4.680105	4.218343	3.636364	10.747450	18.005413
chr2:97426313-97426868	5.167431	6.574996	4.641930	3.891892	11.746362	17.613533
chr2:97466653-97466933	1.145553	1.691729	1.150121	1.428571	2.953297	2.186589
chr2:97481584-97482656	5.473810	6.971720	5.027827	4.458955	13.131457	19.741852
chr2:97504992-97505461	3.419560	4.039951	2.927252	1.876333	6.765622	6.962273
chr2:97523247-97524163	5.170141	7.258867	4.403819	4.890830	11.630836	16.910257
chr2:97628304-97629114	2.399255	4.158545	2.657460	2.567901	7.098766	9.599396
chr2:97733328-97733752	1.779993	2.275737	1.159258	1.320755	1.269956	1.251444
chr2:97760244-97761049	2.578226	2.484472	2.105485	1.739130	5.566173	7.225250
chr2:97778151-97779511	3.718091	4.566563	3.190429	2.926471	8.017534	11.569628
chr2:97839021-97839239	1.644452	2.414293	0.544239	1.100917	1.764291	1.965924
chr2:98206017-98207457	3.210168	3.484405	3.507533	2.027778	6.356837	9.467119
chr2:98261946-98262731	3.028482	3.866354	3.001187	2.598726	8.721215	13.024828
chr2:98279964-98281019	6.116427	7.483163	5.494418	4.587678	15.530442	23.232422
chr2:98329748-98330290	3.272297	3.075031	2.501720	2.435424	4.931876	4.706680
chr2:98335057-98335717	3.144654	3.694843	2.722136	2.030303	3.205128	2.380952
chr2:98377605-98378129	1.188247	1.573591	1.973089	1.908397	3.339695	2.181025
chr2:98486988-98487203	2.983765	2.937577	2.443831	2.511628	2.772809	1.898434
chr2:98611692-98612948	4.251292	5.293887	3.427615	3.073248	9.783807	13.713765
chr2:98698100-98698711	1.821944	1.780228	1.830841	1.374795	2.517940	2.805705
chr2:98765818-98766144	3.067485	3.874717	4.159301	3.190184	6.370930	9.265056
chr2:98803833-98804040	0.729195	0.593271	0.736920	0.386473	1.114827	1.183082
chr2:99029287-99029668	1.039964	0.874891	0.578318	1.207349	1.413285	2.410413
chr2:99060990-99061796	3.464582	4.113883	2.880935	2.580645	8.159954	9.545753
chr2:99064866-99065145	2.366944	1.697793	1.822490	2.078853	4.480287	4.023115
chr2:99080976-99081123	2.695418	2.028882	1.268304	1.496599	4.578754	4.581424
chr2:99081342-99081873	1.563444	1.618925	1.532127	1.393597	2.969723	3.305277
chr2:99082020-99082457	3.151850	4.215344	3.374316	3.066361	5.676817	5.837575
chr2:99163858-99164221	2.442954	2.948142	2.894897	2.093664	1.271456	1.124417
chr2:99181812-99182142	3.373356	4.731525	2.465331	2.121212	3.379953	3.586889
chr2:99224660-99225450	2.221161	3.153453	2.381463	1.797468	7.619279	10.204081
chr2:99251207-99251439	1.138582	1.134301	1.022794	0.862069	2.072281	3.078818
chr2:99346826-99347374	3.236469	2.945320	1.917605	2.335767	4.667322	7.262029
chr2:99347553-99348143	4.605053	5.084746	4.740017	3.220339	10.234681	18.747839
chr2:99374445-99374764	2.779914	2.034868	1.434568	1.818182	3.496503	3.838526
chr2:99377964-99378152	3.311923	4.852557	4.327443	0.744681	2.659575	1.953973
chr2:99387194-99387730	1.513658	1.669285	1.992158	1.380597	3.049655	4.150167
chr2:99387923-99388647	2.241218	2.302026	2.387864	2.016575	3.612410	2.536927
chr2:99423526-99423669	1.583322	1.349528	0.948204	2.377622	1.210328	2.854288
chr2:99423697-99423998	3.761048	3.788541	2.646545	3.521595	3.450038	3.661265
chr2:99452254-99452934	2.913429	2.966976	2.691924	1.264706	3.167421	2.881152
chr2:99453537-99453776	0.789453	3.083022	1.489256	0.669456	1.689733	2.305525
chr2:99682660-99683271	1.513140	1.665375	1.553441	1.014730	1.794033	1.603260
chr2:99757378-99758229	6.717957	8.885316	7.010695	5.452409	13.603906	21.199549
chr2:99771136-99771844	5.196674	5.352364	3.327588	3.418079	10.185788	13.403666
chr2:99797303-99798144	2.355686	2.044350	2.398275	1.759810	7.202963	10.992744
chr2:99952417-99954299	3.960058	4.418591	3.467282	3.634432	9.564294	13.554837
chr2:100105949-100107086	5.974013	7.529819	4.844745	4.520669	12.194710	19.367115
chr2:100318112-100318337	1.509434	2.884990	1.958569	2.577778	2.991453	3.718821
chr2:100407769-100407927	0.358252	0.000000	0.000000	0.126582	0.365141	1.549987
chr2:100453699-100454100	2.258505	2.668767	1.859757	0.748130	1.198926	1.628582
chr2:100687989-100688272	2.000134	1.425826	2.215967	0.848057	1.223158	1.874955
chr2:100720858-100721792	1.333279	1.765656	2.123181	1.541756	4.385603	3.911201
chr2:100730501-100730814	1.808427	2.129925	0.595657	0.702875	1.474564	0.978027
chr2:100754486-100754910	4.271983	3.517047	2.078670	1.650944	2.539913	3.321140
chr2:100758611-100759188	2.485203	2.766883	2.408718	2.461005	3.399547	3.607682
chr2:100821737-100822049	2.479439	1.743140	1.847023	1.666667	1.417653	2.747253
chr2:100851516-100851931	4.501023	2.959205	2.164591	2.746988	4.124189	3.393165
chr2:100865437-100866065	3.605336	3.240585	3.319659	1.273885	3.307202	2.697257
chr2:100879301-100879469	1.684636	1.984127	1.109766	0.952381	1.717033	3.522838
chr2:100895530-100895737	1.640689	3.051106	3.930238	2.125604	1.486436	1.380262
chr2:100907282-100908720	2.151836	2.330235	2.015511	1.488178	3.209586	3.448668
chr2:101033672-101034195	3.535481	3.320922	1.976861	2.179732	6.361230	6.087329
chr2:101143930-101144347	1.221664	1.935294	2.276145	2.014389	2.720900	1.712915
chr2:101178891-101179979	5.948252	5.514706	4.424227	4.540441	11.011736	14.893456
chr2:101197077-101197540	2.037573	2.387177	2.233042	1.166307	2.450573	2.115749
chr2:101260183-101260863	1.775805	3.173374	2.816550	2.117647	3.365385	6.002401
chr2:101492696-101492875	1.370296	2.450260	1.420320	0.670391	1.504082	0.570060
chr2:101540944-101541179	0.722601	1.119821	0.793365	0.851064	1.391162	2.171081
chr2:101570028-101570188	2.712264	2.631579	2.436441	1.250000	5.408654	4.209184
chr2:101618509-101619122	2.154576	2.947826	1.990765	1.729201	5.584139	9.155375
chr2:101767570-101768204	3.392655	2.462781	2.406031	1.798107	7.370784	9.367154
chr2:101840273-101840768	3.735468	4.607478	3.355590	2.343434	5.283605	5.524634
chr2:101868667-101869831	4.927705	5.667089	4.120799	4.415808	9.648427	16.393154
chr2:101923500-101923735	0.963468	2.463606	2.091598	1.617021	4.991817	3.300043
chr2:101924582-101925604	3.064653	3.175748	2.736409	2.935421	7.601987	11.182555
chr2:101944753-101946109	1.989759	2.108886	1.699915	1.150443	1.801112	1.399675
chr2:102017261-102017904	1.848646	1.609779	1.423412	1.057543	0.717789	0.920430
chr2:102090505-102091749	2.108233	2.848762	1.743964	1.527331	4.003834	3.576350
chr2:102187255-102187630	2.666667	2.666667	2.214689	1.653333	4.000000	2.503401
chr2:102268239-102268690	1.213237	1.439297	1.766320	0.931264	5.927000	5.837368
chr2:102313424-102314219	3.227720	4.347346	3.794904	3.169811	10.522496	13.400076
chr2:102314601-102314764	1.736312	3.228931	2.287616	1.595092	6.252950	9.891073
chr2:102390989-102391201	0.711997	0.496524	0.000000	0.471698	0.544267	1.251444
chr2:102422536-102423086	1.475129	1.371611	0.739599	0.836364	1.958042	1.447124
chr2:102972147-102972495	1.843418	1.461988	1.315020	1.839080	2.486737	3.166784
chr2:103034591-103035263	1.010782	0.626566	0.605327	0.863095	1.659799	1.062925
chr2:103303469-103303699	1.886792	1.983219	2.800295	1.652174	1.254181	1.508429
chr2:103352943-103353751	2.872221	2.887789	2.202551	2.623762	6.259520	5.531420
chr2:103419757-103420418	2.169383	1.672108	1.666709	2.208775	2.502036	2.531724
chr2:104934500-104934748	2.434571	2.758914	2.460361	2.338710	2.093673	0.658328
chr2:104995159-104995809	3.280116	3.643725	2.894394	2.984615	4.733728	3.296703
chr2:105183386-105183526	1.752022	2.005013	1.573850	1.285714	4.395604	2.915452
chr2:105275044-105275177	3.404738	4.089170	4.460303	2.706767	3.903991	2.455117
chr2:105470379-105470757	2.545672	2.088555	3.049054	1.005291	4.070004	4.535148
chr2:105489766-105490307	1.499669	1.426857	0.939879	2.033272	2.666003	1.622091
chr2:105653964-105654965	4.938457	5.047584	5.486039	4.475524	11.411665	14.679197
chr2:105854552-105854812	1.233672	1.147099	1.173403	1.230769	2.440829	2.119309
chr2:105913671-105914240	1.923268	1.387476	2.025558	2.108963	2.568609	2.223737
chr2:105924358-105925049	1.911367	1.675680	2.035861	2.170767	3.256150	2.480876
chr2:105945939-105946683	1.597687	1.980758	2.141425	1.935484	5.867453	4.910028
chr2:105953658-105954415	3.738690	3.128693	2.350939	2.377807	8.408698	9.273987
chr2:105977591-105978097	1.267805	1.386866	1.105380	1.541502	2.584372	3.024925
chr2:105986312-105986540	3.641179	2.462296	2.007137	3.684211	7.000675	4.027927
chr2:106015304-106015673	2.658895	3.423192	2.985623	2.168022	6.149677	5.751894
chr2:106043037-106043479	2.006318	2.262443	1.725592	1.583710	1.783850	1.154308
chr2:106065689-106065814	1.962264	0.982456	2.983051	4.160000	2.000000	0.653061
chr2:106084774-106085068	1.668592	2.207901	1.383604	1.768708	1.308216	0.694155
chr2:106355236-106355414	2.119992	1.971220	1.333079	1.348315	3.025065	1.719789
chr2:106361013-106362111	3.024367	3.531141	2.855731	2.950819	8.231750	9.943868
chr2:106392677-106392856	2.108148	1.960208	2.461888	1.452514	0.966910	2.964314
chr2:106406676-106407118	1.664817	2.183059	1.763939	1.674208	1.827358	0.923446
chr2:106412307-106414136	1.310129	1.227782	1.213963	1.530891	2.302645	2.053090
chr2:106512539-106512900	2.561020	1.992516	1.971924	1.717452	2.716812	2.091696
chr2:106543763-106544246	2.851674	2.506266	1.859845	1.200828	2.070393	1.605611
chr2:106551206-106551391	1.427843	1.612138	1.099404	1.729730	2.286902	1.765030
chr2:106551416-106551933	2.189701	1.493094	1.901452	1.044487	2.715370	1.934236
chr2:106671579-106671898	2.957355	1.319914	1.806493	1.003135	1.145406	1.215533
chr2:106710846-106711308	3.471371	3.607503	2.714799	2.900433	4.828505	4.505698
chr2:106712109-106712867	3.459949	3.726334	2.660883	2.401055	5.581490	4.900113
chr2:106721037-106721187	0.628931	1.286550	0.225989	1.466667	1.410256	1.904762
chr2:106754513-106755003	1.925298	1.790190	2.006226	1.714286	1.687598	1.332778
chr2:106776472-106777703	1.808623	1.767213	1.335555	1.722177	2.936950	1.641274
chr2:106810252-106811137	6.182710	7.394192	5.209231	4.677966	17.275097	22.621931
chr2:106930957-106931258	1.002946	2.855977	2.590236	1.860465	2.619473	2.373042
chr2:106948459-106948670	0.536529	0.997755	0.963933	1.232227	1.184834	2.418029
chr2:107039390-107040434	1.391600	1.932513	1.964413	1.475096	2.744621	1.876613
chr2:107052603-107052973	2.039776	1.327643	1.694915	1.081081	2.286902	1.544401
chr2:107159325-107159592	0.918663	1.182732	0.571320	1.198502	2.520887	2.904533
chr2:108488694-108489123	3.650438	2.167423	2.093951	2.517483	4.662005	2.426145
chr2:108700746-108701121	2.716981	3.134503	2.892655	1.706667	1.435897	2.013605
chr2:109064976-109065127	1.374485	1.161845	1.010214	1.192053	1.400917	3.649142
chr2:109065292-109066260	2.650865	3.552269	2.661437	2.500000	8.363795	8.159049
chr2:109150230-109151119	6.091219	5.604563	4.937942	4.409449	13.238729	16.689240
chr2:109237433-109238010	3.368104	3.557420	2.261845	2.426343	4.499400	4.208962
chr2:109255405-109255609	0.924898	0.687994	1.246261	0.392157	0.471342	0.800320
chr2:109267940-109268527	2.892868	2.809409	3.147287	1.737649	4.422750	3.163787
chr2:109268646-109269317	1.574670	2.065521	2.046023	0.983607	3.152585	1.551142
chr2:109294841-109295170	2.236623	2.399616	1.906136	1.398176	1.344400	1.612803
chr2:109335752-109336537	2.836198	3.329981	2.655727	2.394904	5.340519	6.265436
chr2:109384158-109384759	2.323172	2.627200	1.889506	1.830283	3.263791	2.105335
chr2:109402748-109403588	3.975741	4.239766	3.712672	3.404762	8.814102	9.450923
chr2:109532892-109533309	3.393512	3.239514	2.926472	1.534772	2.121380	1.908677
chr2:109603548-109603846	3.545650	2.766984	2.957570	1.879195	2.516778	1.369675
chr2:109647745-109648926	3.402936	3.045293	3.071227	1.845893	4.233700	3.542484
chr2:109744559-109744889	1.600915	1.541733	1.540832	1.030303	3.146853	4.267161
chr2:109760184-109761200	2.581340	2.313855	2.051915	2.086614	2.820261	2.711715
chr2:109815790-109816300	21.901592	19.814241	22.399467	20.000000	14.177979	14.805923
chr2:109830371-109831083	4.372482	4.139563	3.499334	3.089887	6.725367	7.710387
chr2:109948389-109949074	2.616719	2.509924	2.177409	1.927007	2.245929	2.860122
chr2:109965480-109965620	4.177897	3.383459	1.815981	6.000000	4.395604	3.644315
chr2:110551772-110552179	1.900700	2.069055	1.915629	1.277641	2.787753	4.462718
chr2:110595087-110595302	1.491882	1.468788	2.522665	1.860465	3.488372	2.183199
chr2:110652854-110653309	1.658719	3.470214	1.788042	1.494506	3.254438	2.646333
chr2:110811346-110811762	1.678157	1.686910	2.159387	1.490385	3.051035	2.551020
chr2:110962409-110962847	1.938486	2.162942	1.431778	1.461187	4.214963	3.727518
chr2:110969583-110970403	1.334561	1.347882	1.508888	1.121951	2.861163	2.190144
chr2:111056686-111057022	2.639263	1.827485	0.907990	1.488095	1.259158	3.401361
chr2:111074956-111075283	1.615602	2.843500	2.747110	3.058104	4.940014	3.182925
chr2:111233339-111233811	2.118644	3.085043	2.154553	1.737288	3.666884	3.329298
chr2:111334550-111334871	2.292365	1.584959	1.531232	2.118380	3.294991	5.594761
chr2:111435338-111436322	3.048780	4.207674	2.135869	2.764228	8.110538	9.955202
chr2:111505705-111506401	3.741054	3.579351	3.092733	3.275862	5.470823	3.665259
chr2:111615852-111616862	2.764805	2.379712	2.701796	1.643564	3.865194	6.041625
